Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-oncofair-mr-prescription-datetime.json	1444	4	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	46	91	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-oncofair-observation.json	2793	4	0	0	0	0	0	15	0	13	0	0	0	0	0	0	0	1	0	0	293	585	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-oncofair-patient.json	718	4	0	0	0	0	0	18	0	13	0	0	0	0	0	0	0	1	0	0	184	233	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-oncofaire-medicationrequest-component.json	1993	4	0	0	0	0	0	67	0	13	0	0	1	0	0	0	0	1	0	0	255	281	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-oncofaire-medicationrequest-element.json	13418	7	0	0	0	0	0	26	0	58	0	0	0	0	0	0	0	2	0	0	736	648	0	0	0	19	0	1
fsh-generated/resources/ValueSet-vsCommunicationModes.json	462	9	1	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	10	2408	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vsLOINC.json	370	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	38	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vsMedicalUnits.json	443	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	457	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vsMedicationTypes.json	421	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	53	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vsMedications.json	395	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	48	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vsPrescriptionCategory.json	600	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	606	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vsSCT.json	370	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	60	0	0	0	1	0	0
