Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Medication-exampleOncologyMedicationOXYCODONELP10MGVIATRIS.json	552	4	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0
fsh-generated/resources/Medication-exampleOncologyMedicationPENTACARINAT300MG.json	485	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0
fsh-generated/resources/Medication-exampleOncologyMedicationPROFENID50MG.json	474	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0
fsh-generated/resources/Medication-exampleOncologyMedicationVITB12.json	484	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0
fsh-generated/resources/MedicationAdministration-exampleAdministrationReportBACTRIMFORTE.json	1110	7	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	15	9	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemBACTRIMFORTE.json	2127	11	1	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	17	8	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemDOLIPRANE.json	2034	5	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	16	6	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemOXALIPLATINE200mg.json	2048	6	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	16	6	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemOXYCODONELP10MGVIATRIS.json	1800	6	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	17	6	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemPENTACARINAT300MG.json	2389	6	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	19	7	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemPROFENID50MG.json	2319	5	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	18	7	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-examplePrescriptionItemVITB12.json	1931	6	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0
fsh-generated/resources/Observation-exampleAdditionalInformationHeight.json	584	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
fsh-generated/resources/Observation-exampleAdditionalInformationWeight.json	584	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0
fsh-generated/resources/Organization-exampleMedicalLiabilityUnit.json	211	5	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0
fsh-generated/resources/Patient-exampleOncologyPatient.json	567	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0
fsh-generated/resources/PlanDefinition-exampleProtocol.json	591	6	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	1	0	0
fsh-generated/resources/Practitioner-exampleOncologyPractitioner.json	253	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-Medical-liability-unit.json	732	5	0	0	0	0	0	23	0	24	0	0	0	0	0	0	0	1	0	0	126	1099	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-Stay.json	1878	6	0	0	0	0	0	90	0	18	0	0	0	0	0	0	0	2	0	0	311	901	0	0	0	8	1	1
fsh-generated/resources/StructureDefinition-accomodation-unit.json	1138	4	0	0	0	0	0	12	0	8	0	0	0	0	0	0	0	1	0	0	139	393	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-additional-information.json	2866	6	0	0	0	0	0	49	0	15	0	0	0	0	0	0	0	3	0	0	347	554	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-administration-report.json	3607	7	0	0	0	0	0	119	0	12	0	0	0	0	0	0	0	2	0	0	254	440	0	1	0	7	0	0
fsh-generated/resources/StructureDefinition-associated-device.json	795	4	0	0	0	0	0	56	0	16	0	0	1	0	0	0	0	3	0	0	426	786	0	0	0	23	0	1
fsh-generated/resources/StructureDefinition-cure-cycle-number.json	1823	5	1	0	0	0	0	11	0	29	0	0	0	0	0	0	0	0	0	0	68	91	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-day-number.json	1791	5	0	0	0	0	0	10	0	7	0	0	0	0	0	0	0	1	0	0	71	86	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-oncology-medication.json	958	5	0	0	0	0	0	12	0	13	0	0	0	0	0	0	0	1	0	0	182	314	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-oncology-patient.json	2991	6	0	0	0	0	0	69	0	23	0	0	0	0	0	0	0	2	0	0	304	492	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-oncology-practitioner.json	748	4	0	0	0	0	0	10	0	7	0	0	0	0	0	0	0	1	0	0	162	266	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-prescription-item.json	10269	10	0	0	0	0	0	41	0	53	0	0	0	0	0	0	0	6	0	0	885	904	0	0	0	23	0	1
fsh-generated/resources/StructureDefinition-prescription.json	2972	5	0	0	0	0	0	9	0	9	0	0	0	0	0	0	0	1	0	0	195	195	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-protocol.json	2706	6	0	0	0	0	0	48	0	26	0	0	1	0	0	0	0	4	0	0	516	602	0	0	0	20	1	0
fsh-generated/resources/ValueSet-vsCommunicationModes.json	462	6	1	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	9	2047	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vsLOINC.json	370	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	55	0	0	0	1	0	0
fsh-generated/resources/ValueSet-vsMedicalUnits.json	443	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	690	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vsMedicationTypes.json	424	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	63	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vsMedications.json	395	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	48	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vsPrescriptionStatus.json	592	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	274	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vsSCT.json	370	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	73	0	0	0	0	0	0
