"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"ElementPrescriptionMedicalePharmacienLivrePN13","ElementPrescriptionMedicalePharmacienLivrePN13","","","",0,*,"","","","null {[]} {[]}
"ElementPrescriptionMedicalePharmacienLivrePN13.lieuAdministration","ElementPrescriptionMedicalePharmacienLivrePN13.lieuAdministration","","","",0,1,"","","","CodeableConcept {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"ElementPrescriptionMedicalePharmacienLivrePN13.lieuAdministration",0,1,"",""
"ElementPrescriptionMedicalePharmacienLivrePN13.dispositifsAssocies","ElementPrescriptionMedicalePharmacienLivrePN13.dispositifsAssocies","","","",0,*,"","","","CodeableConcept {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"ElementPrescriptionMedicalePharmacienLivrePN13.dispositifsAssocies",0,*,"",""
"ElementPrescriptionMedicalePharmacienLivrePN13.posologie","ElementPrescriptionMedicalePharmacienLivrePN13.posologie","","","",0,1,"","","","string {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"ElementPrescriptionMedicalePharmacienLivrePN13.posologie",0,1,"",""
"ElementPrescriptionMedicalePharmacienLivrePN13.dateHeureDebutPrescrite","ElementPrescriptionMedicalePharmacienLivrePN13.dateHeureDebutPrescrite","","","",0,1,"","","","instant {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"ElementPrescriptionMedicalePharmacienLivrePN13.dateHeureDebutPrescrite",0,1,"",""
"ElementPrescriptionMedicalePharmacienLivrePN13.dateHeureFinPrescrite","ElementPrescriptionMedicalePharmacienLivrePN13.dateHeureFinPrescrite","","","",0,1,"","","","instant {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"ElementPrescriptionMedicalePharmacienLivrePN13.dateHeureFinPrescrite",0,1,"",""
"ElementPrescriptionMedicalePharmacienLivrePN13.dateHeureDebutPrescription","ElementPrescriptionMedicalePharmacienLivrePN13.dateHeureDebutPrescription","","","",0,1,"","","","instant {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"ElementPrescriptionMedicalePharmacienLivrePN13.dateHeureDebutPrescription",0,1,"",""
"ElementPrescriptionMedicalePharmacienLivrePN13.dateHeureFinPrescription","ElementPrescriptionMedicalePharmacienLivrePN13.dateHeureFinPrescription","","","",0,1,"","","","instant {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"ElementPrescriptionMedicalePharmacienLivrePN13.dateHeureFinPrescription",0,1,"",""
"ElementPrescriptionMedicalePharmacienLivrePN13.indication","ElementPrescriptionMedicalePharmacienLivrePN13.indication","","","",0,1,"","","","CodeableReference {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"ElementPrescriptionMedicalePharmacienLivrePN13.indication",0,1,"",""
"ElementPrescriptionMedicalePharmacienLivrePN13.commentaire","ElementPrescriptionMedicalePharmacienLivrePN13.commentaire","","","",0,1,"","","","string {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"ElementPrescriptionMedicalePharmacienLivrePN13.commentaire",0,1,"",""
"ElementPrescriptionMedicalePharmacienLivrePN13.rangElementPrescription","ElementPrescriptionMedicalePharmacienLivrePN13.rangElementPrescription","","","",0,1,"","","","integer {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"ElementPrescriptionMedicalePharmacienLivrePN13.rangElementPrescription",0,1,"",""
"ElementPrescriptionMedicalePharmacienLivrePN13.goNogo","ElementPrescriptionMedicalePharmacienLivrePN13.goNogo","","","",0,1,"","","","code {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"ElementPrescriptionMedicalePharmacienLivrePN13.goNogo",0,1,"",""
"ElementPrescriptionMedicalePharmacienLivrePN13.motifAttente","ElementPrescriptionMedicalePharmacienLivrePN13.motifAttente","","","",0,1,"","","","code {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"ElementPrescriptionMedicalePharmacienLivrePN13.motifAttente",0,1,"",""
"ElementPrescriptionMedicalePharmacienLivrePN13.deltaDateHeureReference","ElementPrescriptionMedicalePharmacienLivrePN13.deltaDateHeureReference","","","",0,1,"","","","CodeableConcept {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"ElementPrescriptionMedicalePharmacienLivrePN13.deltaDateHeureReference",0,1,"",""
"ElementPrescriptionMedicalePharmacienLivrePN13.idGroupe","ElementPrescriptionMedicalePharmacienLivrePN13.idGroupe","","","",1,1,"","","","string {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"ElementPrescriptionMedicalePharmacienLivrePN13.idGroupe",1,1,"",""
