Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-histologygrade.json	3068	3	0	10	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	57	113	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-laterality.json	1606	3	0	10	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	26	74	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-medication-administered-planned-quantity.json	1536	3	0	10	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	25	66	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-medication-administered-quantity.json	1511	3	0	11	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	26	61	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-medication-comment.json	1422	3	0	10	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	27	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-medication-is-vehicle.json	1452	3	0	11	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	27	64	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-medication-item-provenance.json	1730	2	0	15	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	27	68	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-medication-lti-exemption.json	1772	3	0	15	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	27	67	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-medication-status.json	1636	3	0	16	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	26	68	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-medication-type.json	1616	3	0	15	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	27	67	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-oncofair-careplan.json	4901	6	0	66	0	0	0	0	0	78	0	0	0	0	0	0	0	1	0	0	152	346	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-oncofair-cp-treatment.json	4931	3	0	18	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	74	95	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-oncofair-element-form.json	2077	3	0	15	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	27	54	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-oncofair-encounter.json	2177	3	0	54	0	0	0	0	0	13	0	0	0	0	0	0	0	2	0	0	145	273	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-oncofair-ma-component-administration-status.json	2532	3	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	29	58	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-oncofair-ma-component-origin.json	2133	3	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	28	54	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-oncofair-ma-element-expirationdate.json	2193	3	0	5	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	28	54	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-oncofair-ma-element-plannedperiod.json	2800	3	0	8	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	37	65	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-oncofair-ma-element-traceability.json	3906	3	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	59	67	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-oncofair-ma-element-urgent.json	2072	3	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	27	46	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-oncofair-medication-type.json	2242	2	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	29	46	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-oncofair-medication.json	2062	3	0	19	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	75	123	0	0	0	2	1	0
fsh-generated/resources/StructureDefinition-oncofair-medicationadministration-component.json	8774	4	0	144	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	181	222	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-oncofair-medicationadministration-element.json	13114	5	0	26	0	0	0	0	0	20	0	0	0	0	0	0	0	2	0	0	219	343	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-oncofair-medicationadministration-report.json	3760	3	0	12	0	0	0	0	0	11	0	0	0	0	0	0	0	2	0	0	114	210	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-oncofair-medicationrequest-component.json	9312	6	0	169	0	0	0	0	0	25	0	0	0	0	0	0	0	1	0	0	257	486	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-oncofair-medicationrequest-element.json	22833	6	0	47	0	0	0	0	0	74	0	0	1	0	0	0	0	3	0	0	529	809	0	0	0	17	0	2
fsh-generated/resources/StructureDefinition-oncofair-medicationrequest-prescription.json	7679	4	0	22	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	215	378	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-oncofair-mr-component-solute.json	2063	4	0	5	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	27	60	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-oncofair-mr-element-go-nogo.json	3856	3	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	64	89	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-oncofair-mr-element-link-type.json	2110	3	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	27	65	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-oncofair-mr-element-rank.json	2196	3	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	28	62	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-oncofair-mr-element-supply.json	2063	3	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	27	57	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-oncofair-mr-exempt-ltc.json	2302	3	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	28	53	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-oncofair-mr-is-dosage-referent.json	2243	3	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	27	48	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-oncofair-mr-prescription-validation-date.json	2036	6	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	27	65	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-oncofair-observation.json	3307	6	0	16	1	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	147	272	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-oncofair-patient.json	1507	6	0	14	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	108	159	0	0	0	4	1	1
fsh-generated/resources/StructureDefinition-oncofair-pharmacist-advice.json	4212	6	0	8	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	60	63	0	1	0	1	0	0
fsh-generated/resources/StructureDefinition-oncology-healthcare-service.json	764	5	0	21	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	73	113	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-treatment-line.json	1986	6	0	7	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	29	45	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-tumor-pathology-event.json	6817	7	0	16	0	0	0	0	0	26	0	0	1	0	0	0	0	1	0	0	165	2456	0	0	0	5	0	1
fsh-generated/resources/ValueSet-Laterality.json	951	6	0	0	0	0	0	0	0	507	0	0	0	0	0	0	0	0	0	0	8	442	0	0	0	1	0	0
fsh-generated/resources/ValueSet-Morphology.json	111958	21	0	0	0	0	0	0	5	1353	0	0	0	0	0	0	0	1	0	0	162	791	0	0	0	9	0	0
fsh-generated/resources/ValueSet-Topography.json	41078	12	0	0	0	0	0	0	2	724	0	0	0	0	0	0	0	1	0	0	61	531	0	0	0	3	0	1
fsh-generated/resources/ValueSet-TreatmentType.json	1376	6	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	9	353	0	0	0	0	0	0
fsh-generated/resources/ValueSet-TumorPathologyEventType.json	949	5	0	0	0	0	0	0	0	430	0	0	0	0	0	0	0	0	0	0	8	404	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSEventTypeData.json	450	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	38	0	0	0	0	0	0
fsh-generated/resources/ValueSet-concept-medication-oncofair-valueset.json	529	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	35	0	0	0	1	0	0
fsh-generated/resources/ValueSet-medical-units-oncofair-valueset.json	520	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	448	0	0	0	0	0	0
fsh-generated/resources/ValueSet-medications-oncofair-valueset.json	469	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	39	0	0	0	0	0	0
fsh-generated/resources/ValueSet-siph-gonogo-oncofair-valueset.json	459	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	30	0	0	0	0	0	0
fsh-generated/resources/ValueSet-siph-listeald-oncofair-valueset.json	494	5	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	69	0	0	0	0	0	0
